자치구,위도,경도,대여소명
동대문구,37.58774567,127.03738403,609.  제기2교
동대문구,37.57308578,127.05216217,610.  동대문중 교차로
동대문구,37.57366562,127.03081512,612.  시립동부병원 앞 사거리
동대문구,37.57527161,127.02346802,613.  신설동역 10번출구 앞
동대문구,37.57768631,127.03101349,614.  용두동 사거리
동대문구,37.57638168,127.03511047,615.  용두동 래미안허브리츠아파트 앞
동대문구,37.58256149,127.05436707,616. 서울시립대 정문 앞 A
동대문구,37.57420349,127.05769348,617.  청솔우성아파트 앞
동대문구,37.57489014,127.05353546,621. 전농초등학교 건너편
동대문구,37.57779312,127.05783081,622.  전농사거리 교통섬
동대문구,37.58369827,127.0538559,623. 서울시립대 정문 앞 B
동대문구,37.57418823,127.04589081,624.  전농동 동아아파트 앞
동대문구,37.56115341,127.07096863,626.  군자교 서측 녹지대
동대문구,37.57863235,127.07190704,627.  장안동삼거리 교통섬
동대문구,37.58681488,127.06754303,628.  휘봉고등학교 앞
동대문구,37.57485199,127.04030609,630.  동대문구 보건소
동대문구,37.5681839,127.05127716,631.  답십리역 1번출구
동대문구,37.58040619,127.04482269,633.  청량리 기업은행 앞
동대문구,37.59601974,127.05982971,634.  외국어대 정문 앞
동대문구,37.58751678,127.05277252,635.  시조사 앞
동대문구,37.59090042,127.04258728,636.  세종대왕기념관 교차로
동대문구,37.59161377,127.04579163,637.  KAIST 경영대학 앞
동대문구,37.58300781,127.06097412,638.  서울시립대 정보기술관
동대문구,37.58512497,127.06095123,639.  서울시립대 후문
동대문구,37.58255005,127.04460144,640.  동대문경찰서 교차로
동대문구,37.57375336,127.03853607,641.  용두역 4번출구
동대문구,37.57035446,127.0484314,642.  신답역 사거리
동대문구,37.56697083,127.07429504,643.  동대문구민체육센터 (육교아래)
동대문구,37.56669998,127.06242371,648.  장안동위더스빌옆
동대문구,37.59153366,127.06774139,650.  중랑교사거리
동대문구,37.57653046,127.06594086,652.  답십리 래미안엘파인아파트 입구
동대문구,37.57762146,127.05210876,654.  전농동 텃골공원
동대문구,37.58723831,127.0431366,656.  영휘원 교차로
동대문구,37.57573318,127.04847717,657.  동대문롯데캐슬아파트 앞
동대문구,37.57835007,127.03338623,659.  제기동역1번출구
동대문구,37.57799911,127.03762817,660.  동의보감타워
동대문구,37.59460068,127.05197144,661.  경희대학교 청운관
동대문구,37.59489059,127.06302643,663. 외대앞역 3번출구
동대문구,37.58412933,127.05793762,664.  서울시립대 건설공학관
동대문구,37.59960556,127.06864166,665. 이문동 쌍용아파트 정문
동대문구,37.60362244,127.0708313,666. 이문대성유니드아파트 앞
동대문구,37.58670807,127.04688263,667. 청량차도 육교 밑
동대문구,37.57214737,127.04460907,669. 청계한신휴플러스앞 삼거리
동대문구,37.58968735,127.061409,670. 삼육서울병원 버스정류장
동대문구,37.57734299,127.02337646,671. 대광빌딩
동대문구,37.57875061,127.02402496,672. 대광고등학교
동대문구,37.58407974,127.03103638,673. 안암골벽산아파트(후문)
동대문구,37.58655167,127.03314209,674. 고대앞사거리 교통섬
동대문구,37.58143234,127.03547668,676. FITI시험연구원 앞
동대문구,37.57655716,127.0743103,678. 장안힐스테이트(아) 앞
동대문구,37.57787704,127.06168365,679. 전농SK아파트 앞
동대문구,37.59238434,127.05741119,680. 꿈마루어린이도서관 앞
동대문구,37.5798378,127.0563736,681. 서울특별시 동부교육지원청(육교)
동대문구,37.59286499,127.06555939,4102.  휘경1동주민센터 앞
동대문구,37.59383774,127.06781769,4103.  휘경sk뷰아파트 앞
동대문구,37.59436417,127.06459808,4104.  외대앞역 교차로
동대문구,37.56324005,127.05799103,4105.  서울교통공사사거리 교통섬
동대문구,37.57633209,127.07172394,4107.  장안동근린공원 입구
동대문구,37.5676918,127.05789185,4108.  답십리파크자이아파트 앞
동대문구,37.57958603,127.03024292,4110.  용두롯데캐슬리치아파트 앞
동대문구,37.59139633,127.04029846,4113.  한국국방연구원 앞
동대문구,37.58392334,127.06827545,4114.  휘경여중고삼거리
동대문구,37.60460281,127.06692505,4116.  이문e편한세상아파트 앞
동대문구,37.59087372,127.06536102,4117.  휘경119안전센터 앞
동대문구,37.57130051,127.03362274,4121.  서울문화재단 앞
동대문구,37.57014847,127.02992249,4122.  청계9가교차로 앞
동대문구,37.57846832,127.06689453,4123.  배봉초교 교차로
동대문구,37.58265686,127.03196716,4128.  종암초등학교 뒤(새울센스빌)
동대문구,37.57817078,127.03170013,4131.  베네스트 오피스텔 앞
동대문구,37.5963974,127.06776428,4132. 이문삼익아파트 앞
동대문구,37.57426071,127.0354538,4133. 래미안허브리츠아파트 앞
동대문구,37.57994843,127.0353241,4134. 제기동 현대아파트 앞
동대문구,37.57902145,127.04224396,4135. 삼성생명 앞
중랑구,37.61473846,127.07636261,1401.  극동늘푸른아파트
중랑구,37.60007095,127.10233307,1402.  금란주차장 앞
중랑구,37.59424973,127.07657623,1403.  중화빌딩 앞 (동부시장)
중랑구,37.59529877,127.08003235,1404.  동일로 지하차도
중랑구,37.59909821,127.09294891,1405.  망우역 1번출구
중랑구,37.61151123,127.07788849,1407.  먹골역 1번출구 뒤
중랑구,37.61072159,127.0774765,1408.  먹골역 6번출구 앞
중랑구,37.57778168,127.09018707,1410.  면목 대원칸타빌아파트
중랑구,37.59254074,127.08673859,1411.  상봉시장앞 교차로 한성빌딩 앞
중랑구,37.58098984,127.08824158,1414.  사가정역 2번출구
중랑구,37.59521866,127.08599854,1416.  상봉역 3번출구
중랑구,37.61743927,127.10901642,1418.  새솔초등학교
중랑구,37.61394501,127.09770203,1420.  신내어울공원 앞
중랑구,37.61246109,127.1033783,1421.  신내역 4번출구
중랑구,37.62009811,127.10646057,1422.  신내우디안아파트 1단지
중랑구,37.6063118,127.10774231,1424.  양원역 2번출구
중랑구,37.58745956,127.09597015,1425. 신성미소지움아파트
중랑구,37.57358932,127.08682251,1426.  면목도시개발아파트 1동 앞
중랑구,37.57429886,127.08691406,1427.  용마산역 1번출구
중랑구,37.61602402,127.08596802,1428.  원묵고등학교
중랑구,37.59995651,127.08000183,1429.  장안중학교
중랑구,37.60615158,127.09259796,1430.  중랑구청
중랑구,37.60649872,127.09545135,1431.  중랑구청 사거리
중랑구,37.60207748,127.07958221,1433.  중화역 2번출구
중랑구,37.60868073,127.10079193,1435.  능산삼거리
중랑구,37.60810089,127.10118103,1436.  동원베네스트 건물 앞
중랑구,37.5834198,127.07992554,1437.  늘푸른공원 앞
중랑구,37.61616898,127.09348297,1438.  홈플러스 신내점 앞
중랑구,37.58637238,127.0800705,1440.  면목2동 사거리
중랑구,37.61670685,127.11026001,1441.  신내능말공원
중랑구,37.59859085,127.07981873,1442.  중랑구 중소기업 창업센터
중랑구,37.57402802,127.08054352,1444.  면목4치안센터
중랑구,37.5799408,127.07939911,1445.  용마지구대 A
중랑구,37.59130096,127.0803299,1446.  중랑전화국 교차로
중랑구,37.58890152,127.08728027,1447.  면목역 3번출구
중랑구,37.59732056,127.08979797,1448.  코스트코 상봉점
중랑구,37.59655762,127.08583832,1449.  상봉역 1번출구
중랑구,37.61963654,127.08504486,1450.  화랑대역 7번출구
중랑구,37.59275818,127.07266998,1451.  중랑세무서
중랑구,37.58565521,127.07505035,1452.  겸재교 진입부
중랑구,37.60460281,127.10925293,1453.  중랑캠핑숲
중랑구,37.6073494,127.07859039,1454.  한국전력공사(동대문 중랑지사)
중랑구,37.59632874,127.08589935,1455.  상봉역 2번 출구
중랑구,37.59511185,127.10032654,1456.  상아빌딩(우림시장 교차로)
중랑구,37.58975983,127.09323883,1457.  동원사거리
중랑구,37.59733963,127.09308624,1458.  상봉터미널2
중랑구,37.58034897,127.09265137,1459.  용마한신아파트사거리
중랑구,37.593853,127.07507324,1461. 동양엔파트 앞
중랑구,37.59386826,127.07652283,1462. 동부시장 북문 앞
중랑구,37.57407761,127.08500671,1463. 중랑구민회관
중랑구,37.60305405,127.07900238,1464. 중화역 4번출구
중랑구,37.61882401,127.08757019,1466. 두산대림아파트 삼거리
중랑구,37.61362076,127.10115051,1467. sk신내 주유소앞(용마산로)
중랑구,37.6114769,127.07739258,1468. 먹골역 7번 출구
중랑구,37.60982132,127.07813263,1469. 먹골역 4번출구
중랑구,37.60520172,127.07858276,1470. 중화동 우리은행 앞
중랑구,37.61535263,127.07849121,1471. 동양쇼핑 정류소 앞
중랑구,37.60408401,127.07923126,1472. 영성빌딩(PAT)
중랑구,37.59489059,127.07495117,1473. 중랑역 1번 출구(중화문화복지센터)
중랑구,37.59581375,127.08283997,1474. 서울중랑우체국
중랑구,37.57598495,127.0796051,1477. 면목삼익아파트 앞
중랑구,37.59832764,127.0922699,1478. 홈플러스 상봉점 앞
중랑구,37.58105469,127.08209229,1479. 면목 홈플러스 2
중랑구,37.58111191,127.08010101,1480. 용마지구대 B
중랑구,37.61571121,127.1010437,4802.  새우개마을
중랑구,37.59287262,127.0803299,4803.  상봉2동 주민센터 앞
중랑구,37.59596252,127.08477783,4804.  동서울농협 앞
중랑구,37.59432602,127.07846069,4807.  라코지스테이 앞
중랑구,37.60641098,127.09404755,4808.  신내2동 주민센터 앞
중랑구,37.61022568,127.09628296,"4809.  동성1,2차 아파트 앞"
중랑구,37.58032227,127.09415436,4811.  한양수자인아파트 앞
중랑구,37.6132164,127.0773468,4812.  묵동 이마트 앞
중랑구,37.59877777,127.09638977,4813.  망우지구대
중랑구,37.61755371,127.10399628,4815.  중랑데시앙플렉스 앞
중랑구,37.58333206,127.0835495,4819.  면목동 새싹어린이공원 앞
중랑구,37.60025406,127.09171295,4820.  망우역 2번 출구
중랑구,37.59780884,127.08844757,4823.  방정환교육지원센터 옆
중랑구,37.6030426,127.10050201,4825.  신내동 벽산아파트 후문 앞
중랑구,37.60428619,127.09736633,4828.  신내동 한살림 중랑지구 앞
중랑구,37.60446167,127.09741211,4829.  신내동 한살림 중랑지구 건너편
중랑구,37.59354401,127.08979034,4824.  상봉신협 앞
중랑구,37.57984543,127.08242035,4826.  홈플러스 면목점
중랑구,37.6127243,127.11306,4827.  신내SK V1센터 앞
중랑구,37.58686447,127.09532166,4834.  용마복지센터 앞
중랑구,37.60064316,127.10404968,4835.  망우동 본죽 앞
중랑구,37.60655212,127.10708618,4836.  양원역 1번 출구
중랑구,37.60924149,127.1062088,4837.  양원지구 힐데스하임 앞
중랑구,37.58973694,127.0941925,4838. 동원사거리 행복오피스텔 앞
중랑구,37.60405731,127.10725403,4840.  서울시 북부병원 앞
중랑구,37.61727142,127.1085434,4830.  신내 우디안 111동 앞
중랑구,37.60318375,127.07413483,4841. 중화수경공원
중랑구,37.58267593,127.07765961,4842. 면목라온프라이빗 아파트
중랑구,37.61738586,127.09078217,4843. 봉화산역 4번 출구
중랑구,37.60910034,127.11160278,4845. 신내역금강펜테리움센트럴파크
성북구,37.58876419,127.00630951,1302.  한성대입구역6번출구 뒤
성북구,37.59169388,127.01249695,1303.  돈암초교 입구
성북구,37.59440231,126.99230957,1304.  만해공원
성북구,37.58932877,127.01643372,1305.  성북구청
성북구,37.58844757,127.00670624,1306.  한성대입구역2번출구
성북구,37.58259201,127.02897644,1308.  안암로터리 버스정류장 앞
성북구,37.60243988,127.01168823,1314.  정릉꿈에그린1단지 201동 앞
성북구,37.60776138,127.00328064,1315.  고려사대부속중고 정문
성북구,37.60726166,127.00283813,1316.  고려사대부속중고 건너편
성북구,37.60308456,127.0247879,1318.  길음역 3번출구 뒤
성북구,37.6030426,127.03327179,1319.  종암사거리 분수대
성북구,37.59328842,127.03666687,1321.  국민은행 종암동지점 앞
성북구,37.59806824,127.03927612,1322.  래미안라센트아파트 103동 앞
성북구,37.60580826,127.04773712,1325.  상월곡역 4번출구
성북구,37.60606766,127.0473175,1326.  상월곡역 1번출구
성북구,37.60734177,127.05068207,1327.  상월곡역 3번출구
성북구,37.6026268,127.04163361,1328.  월곡역 3번출구
성북구,37.61355591,127.06609344,1332.  석계역 5번출구 건너편
성북구,37.61052322,127.05979919,1333.  석관초등학교 앞
성북구,37.61299896,127.06130981,1334.  석관동주민센터 앞
성북구,37.59125137,127.01400757,1336.  성북3교 위
성북구,37.59038162,127.01713562,1337.  돈암성당 옆
성북구,37.5868988,127.02075195,1338.  용문2교 옆
성북구,37.610569,127.0335083,1339.  삼성전자서비스 성북센터
성북구,37.61784363,127.05500031,1340.  광운초등학교 앞
성북구,37.59261703,126.99793243,1342.  성북쉼터 앞
성북구,37.58924866,127.00737762,1343.  한성대7번출구 앞
성북구,37.60028839,127.01370239,1344.  아리랑시네센터 앞
성북구,37.60897827,127.02024841,1346.  길음8골어린이공원 옆
성북구,37.60710526,127.02149963,1347.  길음래미안아파트817동 상가 앞
성북구,37.60475159,127.02275848,1348.  성북제일새마을금고 본점 앞
성북구,37.62382889,127.05020142,1349.  월계2교 버스정류장 앞
성북구,37.5794487,127.02419281,1351.  안암2교 옆
성북구,37.58388138,127.01709747,1352.  e 편한세상 보문아파트 내
성북구,37.60083008,127.02355194,1353.  금호어울림센터힐 내
성북구,37.5907135,127.03619385,1354.  고려대학교 2번출구
성북구,37.61207199,127.00813293,1357.  북한산보국문역
성북구,37.60478973,127.01058197,1358.  정릉도서관 앞
성북구,37.60309601,127.01350403,1360.  정릉역
성북구,37.59296799,127.00223541,1361.  홍익중고 입구
성북구,37.58519745,127.01966858,1362.  보문역6번출구 앞
성북구,37.58375168,127.02194977,1363.  보문4교 인근
성북구,37.59017181,127.00408936,1364.  성북동 치안센터 앞
성북구,37.5933609,126.9990921,1365.  선잠단지 앞
성북구,37.59972,127.04038239,1366.  일신초등학교 옆
성북구,37.60429764,127.02261353,1367.  길음문화복합미디어센터
성북구,37.59139633,127.02015686,1368.  성신여대입구 교차로
성북구,37.59453964,126.99520874,1370.  복자사랑 피정의 집
성북구,37.58644485,127.03160095,1372.  KEB은행 고대점
성북구,37.60235596,127.03907776,1373.  성북구보건소 건너편
성북구,37.60390854,127.0373764,1375.  생명의 전화 종합복지관 앞 교차로
